STATION,DATE,YEAR,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72750304909,10/14/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",46.2,24,41.4,24,9999.9,0,986.2,24,9.6,24,5.7,24,13,21,51.8,*,42.8,*,99.99, ,999.9,
72750304909,10/15/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",46.5,24,39.6,24,9999.9,0,990.6,24,10,24,5.1,24,12,18.1,60.8,*,35.6,*,99.99, ,999.9,
72750304909,10/16/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",44.9,24,38.2,24,9999.9,0,988.1,24,7.8,24,2,24,7,999.9,60.8,*,30.2,*,0,I,999.9,
72750304909,10/17/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",43.9,24,37.6,24,9999.9,0,981.3,24,8.2,24,1.1,24,6,999.9,62.6,*,30.2,*,0,I,999.9,
72750304909,10/18/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",52.8,24,43.7,24,9999.9,0,971.8,24,10,24,3.6,24,9.9,15,57.2,*,46.4,*,99.99, ,999.9,
72750304909,10/19/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",52.3,24,46,24,9999.9,0,972.9,24,9.9,24,3.9,24,11.1,17.1,60.8,*,48.2,*,99.99, ,999.9,
72750304909,10/20/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",48.3,24,42.2,24,9999.9,0,973.7,24,6.9,24,0.8,24,6,999.9,66.2,*,35.6,*,0,I,999.9,
72750304909,10/21/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",53.4,24,44.7,24,9999.9,0,972.3,24,10,24,7.5,24,15,22.9,59,*,46.4,*,0,I,999.9,
72750304909,10/22/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",47.4,24,41.6,24,9999.9,0,983.3,24,8.2,24,1.8,24,7,999.9,57.2,*,35.6,*,0,I,999.9,
72750304909,10/23/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",51.2,24,44.7,24,9999.9,0,978.9,24,10,24,5.2,24,9.9,999.9,60.8,*,46.4,*,99.99, ,999.9,
72750304909,10/24/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",51.7,24,46.3,24,9999.9,0,976,24,9.6,24,2.6,24,8,999.9,60.8,*,44.6,*,99.99, ,999.9,
72750304909,10/25/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",51.3,24,45.8,24,9999.9,0,981.1,24,10,24,3.7,24,6,999.9,53.6,*,48.2,*,99.99, ,999.9,
72750304909,10/26/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",50.3,24,46.7,24,9999.9,0,977.8,24,6.8,24,2.9,24,6,999.9,53.6,*,48.2,*,99.99, ,999.9,
72750304909,10/27/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",43.2,24,38.5,24,9999.9,0,979.5,24,7.2,24,6.8,24,15,24.1,51.8,*,33.8,*,99.99, ,999.9,
72750304909,10/28/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",29.5,24,22.2,24,9999.9,0,992.6,24,10,24,6.2,24,11.1,20,33.8,*,26.6,*,0,I,999.9,
72750304909,10/29/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",28.2,24,20.5,24,9999.9,0,992,24,10,24,3.3,24,9.9,15.9,37.4,*,21.2,*,0,I,999.9,
72750304909,10/30/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",26.6,24,19.6,24,9999.9,0,988.2,24,10,24,5.7,24,12,17.1,35.6,*,19.4,*,99.99, ,999.9,
72750304909,10/31/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",30.6,24,23.8,24,9999.9,0,984.8,24,7.9,24,8.1,24,15.9,22.9,35.6,*,26.6,*,99.99, ,999.9,
72750304909,11/1/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",25.8,24,19.4,24,9999.9,0,987.6,18,10,24,4.2,24,8.9,15,33.8,*,17.6,*,0,I,999.9,
72750304909,11/2/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",27,24,21.9,24,9999.9,0,984.3,24,9.5,24,1,24,7,999.9,37.4,*,19.4,*,0,I,999.9,
72750304909,11/3/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",35,24,29.3,24,9999.9,0,979.2,24,7.8,24,1.5,24,7,999.9,46.4,*,28.4,*,0,I,999.9,
72750304909,11/4/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",30.9,24,24.8,24,9999.9,0,988.1,24,8.1,24,1.7,24,8,999.9,46.4,*,17.6,*,0,I,999.9,
72750304909,11/5/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",42.2,24,34.6,24,9999.9,0,981.4,24,10,24,2.8,24,9.9,999.9,53.6,*,33.8,*,99.99, ,999.9,
72750304909,11/6/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",49.9,24,42.2,24,9999.9,0,968.3,24,10,24,8.8,24,15.9,24.1,55.4,*,39.2,*,99.99, ,999.9,
72750304909,11/7/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",38.1,24,31.7,24,9999.9,0,979.8,24,10,24,4.5,24,8.9,14,42.8,*,35.6,*,99.99, ,999.9,
72750304909,11/8/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",42.7,24,36.3,24,9999.9,0,975.6,24,10,24,4.4,24,14,22,50,*,39.2,*,99.99, ,999.9,
72750304909,11/9/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",39.5,24,29.9,24,9999.9,0,978.5,24,10,24,9.7,24,18.1,27,46.4,*,33.8,*,0,I,999.9,
72750304909,11/10/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",35.3,24,27.7,24,9999.9,0,986.5,24,10,24,6,24,11.1,19,39.2,*,33.8,*,99.99, ,999.9,
72750304909,11/11/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",36.4,24,29.3,24,9999.9,0,991.8,24,10,24,3.1,24,9.9,15.9,42.8,*,33.8,*,99.99, ,999.9,
72750304909,11/12/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",42.5,24,33.8,24,9999.9,0,983.3,24,10,24,6.2,24,13,17.1,55.4,*,35.6,*,0,I,999.9,
72750304909,11/13/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",45.4,24,34.3,24,9999.9,0,990.3,24,10,24,4.9,24,8,999.9,53.6,*,37.4,*,0,I,999.9,
72750304909,11/14/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",50.5,24,37,24,9999.9,0,984.6,24,10,24,8.3,24,15.9,28.9,62.6,*,39.2,*,0,I,999.9,
72750304909,11/15/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",46.6,24,36.6,24,9999.9,0,982.5,24,9.8,24,3.2,24,8.9,999.9,60.8,*,28.4,*,0,I,999.9,
72750304909,11/16/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",52.3,24,41.5,24,9999.9,0,973,24,10,24,8.9,24,18.1,28,64.4,*,42.8,*,0,I,999.9,
72750304909,11/17/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",34.3,24,25.3,24,9999.9,0,980.2,24,10,24,5.8,24,15,22,44.6,*,21.2,*,0,I,999.9,
72750304909,11/18/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",36.6,24,27.7,24,9999.9,0,979.9,24,10,24,2.9,24,8.9,14,53.6,*,23,*,0,I,999.9,
72750304909,11/19/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",34.7,24,27,24,9999.9,0,981.8,24,10,24,1.6,24,8,999.9,53.6,*,21.2,*,0,I,999.9,
72750304909,11/20/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",41.2,24,31.1,24,9999.9,0,986.1,24,10,24,2.4,24,7,999.9,44.6,*,37.4,*,0,I,999.9,
72750304909,11/21/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",38.2,24,32.5,24,9999.9,0,985.1,24,8.8,24,3.5,24,12,19,42.8,*,28.4,*,99.99, ,999.9,
72750304909,11/22/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",30.2,24,21.2,24,9999.9,0,981,24,10,24,4.5,24,12,17.1,42.8,*,21.2,*,0,I,999.9,
72750304909,11/23/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",28.7,24,19.2,24,9999.9,0,983.8,24,10,24,6.8,24,14,19,39.2,*,21.2,*,0,I,999.9,
72750304909,11/24/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",17,24,8.8,24,9999.9,0,999.5,24,10,24,2.3,24,7,999.9,28.4,*,8.6,*,0,I,999.9,
72750304909,11/25/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",21.1,24,12.4,24,9999.9,0,993.1,24,10,24,2.4,24,8.9,999.9,30.2,*,15.8,*,99.99, ,999.9,
72750304909,11/26/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",24.7,24,18.7,24,9999.9,0,977.3,24,9,24,6.3,24,18.1,27,32,*,21.2,*,99.99, ,999.9,
72750304909,11/27/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",13.6,24,5.1,24,9999.9,0,981.7,24,10,24,9.6,24,15,25.1,21.2,*,6.8,*,99.99, ,999.9,
72750304909,11/28/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",11.7,24,4.7,24,9999.9,0,986,24,10,24,4.3,24,12,15.9,26.6,*,-0.4,*,0,I,999.9,
72750304909,11/29/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",31.2,24,23.8,24,9999.9,0,974.2,24,10,24,4.9,23,8.9,14,46.4,*,24.8,*,0,I,999.9,
72750304909,11/30/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",28.6,24,22.4,24,9999.9,0,972.3,23,10,24,3.3,24,9.9,15.9,39.2,*,19.4,*,0,I,999.9,
72750304909,12/1/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",21.4,24,15.4,24,9999.9,0,981.5,24,10,24,0.5,24,4.1,999.9,33.8,*,8.6,*,0,I,999.9,
72750304909,12/2/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",22.7,24,16.2,24,9999.9,0,981.8,24,10,24,1.9,24,8.9,999.9,37.4,*,12.2,*,0,I,999.9,
72750304909,12/3/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",32.1,24,27.1,24,9999.9,0,975.6,24,9.5,24,2.2,24,6,999.9,37.4,*,28.4,*,0,I,999.9,
72750304909,12/4/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",29,24,25,24,9999.9,0,977.5,24,6.7,24,2.5,24,8.9,999.9,32,*,24.8,*,0,I,999.9,
72750304909,12/5/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",29.2,24,24.9,24,9999.9,0,983.3,23,5.7,24,2,24,7,999.9,32,*,19.4,*,99.99, ,999.9,
72750304909,12/6/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",25.5,24,20.7,24,9999.9,0,981.5,15,7.2,24,3.8,24,11.1,15.9,44.6,*,14,*,0,I,999.9,
72750304909,12/7/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",33.3,24,27.5,24,9999.9,0,972.3,24,8.9,24,1.7,24,7,999.9,50,*,21.2,*,0,I,999.9,
72750304909,12/8/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",39.9,24,33.9,24,9999.9,0,962.9,24,9.8,24,6.1,24,13,19,44.6,*,33.8,*,0,I,999.9,
72750304909,12/9/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",35.9,24,29.6,24,9999.9,0,968.2,24,8.7,24,5.5,24,17.1,25.1,42.8,*,28.4,*,99.99, ,999.9,
72750304909,12/10/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",23.8,24,18.7,24,9999.9,0,982.8,24,9.8,24,6.7,24,15,22,28.4,*,21.2,*,99.99, ,999.9,
72750304909,12/11/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",21.9,24,17.5,24,9999.9,0,983.9,24,9.9,24,3.6,24,11.1,15.9,28.4,*,19.4,*,0,I,999.9,
72750304909,12/12/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",23.7,24,16.3,24,9999.9,0,987.9,24,10,24,7.3,24,14,20,28.4,*,19.4,*,0,I,999.9,
72750304909,12/13/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",25,24,16.4,24,9999.9,0,997.5,24,10,24,3.5,24,7,999.9,37.4,*,12.2,*,0,I,999.9,
72750304909,12/14/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",33.8,24,24.3,24,9999.9,0,996.7,24,10,24,4.7,24,8,14,50,*,26.6,*,0,I,999.9,
72750304909,12/15/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",38.8,24,31.5,24,9999.9,0,991.6,24,9,24,2.8,24,7,999.9,41,*,35.6,*,99.99, ,999.9,
72750304909,12/16/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",36.5,24,33.4,24,9999.9,0,985.3,24,2.9,24,1,24,4.1,999.9,37.4,*,35.6,*,99.99, ,999.9,
72750304909,12/17/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",34.2,24,29.6,24,9999.9,0,976.7,24,6.9,24,4.6,24,12,18.1,37.4,*,32,*,99.99, ,999.9,
72750304909,12/18/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",22.7,24,13.1,24,9999.9,0,983.7,24,10,24,11.8,24,22.9,33,35.6,*,12.2,*,99.99, ,999.9,
72750304909,12/19/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",21,24,13.8,24,9999.9,0,982.6,24,10,24,4.7,24,14,18.1,33.8,*,10.4,*,0,I,999.9,
72750304909,12/20/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",31.3,24,23,24,9999.9,0,987.2,24,10,24,1.7,24,9.9,999.9,41,*,26.6,*,0,I,999.9,
72750304909,12/21/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",33,24,25.9,24,9999.9,0,991.2,24,10,24,4.6,24,9.9,999.9,41,*,30.2,*,0,I,999.9,
72750304909,12/22/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",36.3,24,31.8,24,9999.9,0,985.3,24,4.4,24,2.8,24,7,999.9,37.4,*,33.8,*,99.99, ,999.9,
72750304909,12/23/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",39.4,24,37,24,9999.9,0,982.7,24,1.2,24,2.6,24,8,999.9,44.6,*,37.4,*,0,I,999.9,
72750304909,12/24/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",47.1,24,42.2,24,9999.9,0,979.1,24,7.1,24,8.8,24,15,20,53.6,*,44.6,*,99.99, ,999.9,
72750304909,12/25/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",45.5,24,42.6,24,9999.9,0,976,24,6.8,24,6.5,24,11.1,20,50,*,39.2,*,99.99, ,999.9,
72750304909,12/26/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",39.7,24,36.7,24,9999.9,0,975.7,24,8.2,24,7.4,24,12,25.1,44.6,*,32,*,99.99, ,999.9,
72750304909,12/27/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",31.4,24,28.5,24,9999.9,0,982.3,24,7.6,24,0.8,24,5.1,999.9,33.8,*,28.4,*,99.99, ,999.9,
72750304909,12/28/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",31,24,27.1,24,9999.9,0,985.5,24,8.2,24,3,24,9.9,14,35.6,*,28.4,*,99.99, ,999.9,
72750304909,12/29/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",25.7,24,22.5,24,9999.9,0,981.5,24,7.4,24,0.9,24,5.1,999.9,32,*,17.6,*,99.99, ,999.9,
72750304909,12/30/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",26,24,22,24,9999.9,0,976.1,24,8.2,24,3.8,24,11.1,15.9,28.4,*,21.2,*,99.99, ,999.9,
72750304909,12/31/2023,2023,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",25.3,24,20.3,24,9999.9,0,983.7,24,7.6,24,6.4,24,9.9,17.1,28.4,*,21.2,*,99.99, ,999.9,
72750304909,1/1/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",21.1,24,17.1,24,9999.9,0,990,18,10,24,3.9,24,11.1,999.9,23,*,19.4,*,0,I,999.9,
72750304909,1/2/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",24.9,24,20.8,24,9999.9,0,983,24,10,24,4.9,24,11.1,15,33.8,*,19.4,*,0,I,999.9,
72750304909,1/3/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",29.5,24,23.3,24,9999.9,0,984.4,24,10,24,5.2,24,8.9,999.9,32,*,24.8,*,99.99, ,999.9,
72750304909,1/4/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",21,24,14.1,24,9999.9,0,991.5,24,10,24,1.7,24,8,999.9,24.8,*,19.4,*,99.99, ,999.9,
72750304909,1/5/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",26.4,24,21.4,24,9999.9,0,985.2,24,8.7,24,5.3,24,8,15.9,32,*,21.2,*,0,I,999.9,
72750304909,1/6/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",29.6,24,25.3,24,9999.9,0,975.3,24,6.7,24,3.8,24,12,17.1,32,*,26.6,*,99.99, ,999.9,
72750304909,1/7/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",22.9,24,18.7,24,9999.9,0,976.3,24,7.6,24,2.9,24,8,999.9,28.4,*,19.4,*,99.99, ,999.9,
72750304909,1/8/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",21.1,24,16,24,9999.9,0,986.1,24,8.9,24,3.2,24,6,999.9,26.6,*,17.6,*,99.99, ,999.9,
72750304909,1/9/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",27,24,23.1,24,9999.9,0,974.6,24,7.9,24,3.5,24,9.9,15,28.4,*,26.6,*,99.99, ,999.9,
72750304909,1/10/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",23.5,24,18.7,24,9999.9,0,964.5,24,9.4,24,3.2,24,8.9,999.9,26.6,*,19.4,*,99.99, ,999.9,
72750304909,1/11/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",16.7,24,11.5,24,9999.9,0,970.8,24,7.3,24,3.5,24,8.9,999.9,23,*,6.8,*,99.99, ,999.9,
72750304909,1/12/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",2.7,17,-3.3,17,9999.9,0,980.8,17,10,17,3.7,17,7,999.9,6.8,*,-0.4,*,0,I,999.9,
72750304909,1/16/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",2.3,10,-7.1,10,9999.9,0,975.3,10,10,10,8.6,10,11.1,18.1,6.8,*,-4,*,0,I,999.9,
72750304909,1/17/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",4.6,24,-2.7,24,9999.9,0,973.5,24,10,24,5.2,24,11.1,15,8.6,*,1.4,*,0,I,999.9,
72750304909,1/18/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",0,24,-6.2,24,9999.9,0,982.7,24,10,24,1.9,24,8.9,999.9,6.8,*,-7.6,*,0,I,999.9,
72750304909,1/19/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",1.1,24,-6,24,9999.9,0,993.1,24,9,24,4.1,24,9.9,999.9,5,*,-2.2,*,99.99, ,999.9,
72750304909,1/20/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",-2.9,24,-9.6,24,9999.9,0,0,24,10,24,1.7,24,6,999.9,8.6,*,-11.2,*,0,I,999.9,
72750304909,1/21/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",8.8,24,0.6,24,9999.9,0,990,24,10,24,9.9,24,18.1,26,23,*,1.4,*,0,I,999.9,
72750304909,1/22/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",19.6,24,12.8,24,9999.9,0,981.2,24,10,24,4,24,14,19,26.6,*,14,*,0,I,999.9,
72750304909,1/23/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",27.8,24,21.3,24,9999.9,0,988.8,24,9.3,24,1.5,24,5.1,999.9,32,*,26.6,*,0,I,999.9,
72750304909,1/24/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",31.3,24,27.3,24,9999.9,0,986.5,24,4.7,24,3.4,24,8,999.9,35.6,*,30.2,*,0,I,999.9,
72750304909,1/25/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",34.2,24,31,24,9999.9,0,983.7,24,0.7,24,0.8,24,4.1,999.9,35.6,*,33.8,*,0,I,999.9,
72750304909,1/26/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",34.6,24,31.8,24,9999.9,0,985.8,24,2.5,24,0.1,24,4.1,999.9,37.4,*,33.8,*,0,I,999.9,
72750304909,1/27/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",33.1,24,29,24,9999.9,0,989.2,24,6.3,24,2.7,24,8,999.9,37.4,*,30.2,*,0,I,999.9,
72750304909,1/28/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",27.6,24,24.7,24,9999.9,0,988.5,24,1.5,24,1,24,7,999.9,32,*,23,*,0,I,999.9,
72750304909,1/29/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",32.3,24,29.1,24,9999.9,0,982.6,24,3.9,24,4.2,24,8.9,999.9,44.6,*,28.4,*,0,I,999.9,
72750304909,1/30/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",37.3,24,30.7,24,9999.9,0,981.2,24,10,24,6.8,24,12,18.1,39.2,*,33.8,*,0,I,999.9,
72750304909,1/31/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",35.4,24,30.4,24,9999.9,0,980.9,24,6.9,24,4.1,24,8.9,14,51.8,*,26.6,*,0,I,999.9,
72750304909,2/1/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",35.9,24,29.9,24,9999.9,0,980.5,18,9.9,24,2.7,24,8,999.9,46.4,*,26.6,*,0,I,999.9,
72750304909,2/2/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",31.1,24,24.9,24,9999.9,0,985.3,24,10,24,3.6,24,8,15,42.8,*,23,*,0,I,999.9,
72750304909,2/3/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",29.2,24,24.7,24,9999.9,0,984,24,10,24,3.6,24,8,999.9,33.8,*,24.8,*,0,I,999.9,
72750304909,2/4/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",28.6,24,23.4,24,9999.9,0,985.3,24,7.7,24,0.7,24,4.1,999.9,46.4,*,17.6,*,0,I,999.9,
72750304909,2/5/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",29.4,24,24.3,24,9999.9,0,987.3,21,7.7,24,0.4,24,5.1,999.9,46.4,*,17.6,*,0,I,999.9,
72750304909,2/6/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",35.4,24,29,24,9999.9,0,983.2,24,9.4,24,3.6,24,9.9,15.9,50,*,24.8,*,0,I,999.9,
72750304909,2/7/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",40.2,24,32.9,24,9999.9,0,978.8,24,9.3,24,4.7,24,14,19,51.8,*,30.2,*,0,I,999.9,
72750304909,2/8/2024,2024,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",44.4,24,37.1,24,9999.9,0,965,24,9.6,24,9.7,24,20,27,48.2,*,39.2,*,99.99, ,999.9,
